u_q,coolant,stator_winding,u_d,stator_tooth,motor_speed,i_d,i_q,pm,stator_yoke,ambient,torque,profile_id
89.99794769,19.34728241,57.50290298,-93.70903778,44.67263794,4999.955566,-140.7424927,53.13548279,41.38941193,32.79460526,21.09576988,48.31041336,17
90.01799011,19.35885429,57.60053253,-93.79421997,44.69253159,4999.960449,-140.6917725,53.1529007,41.43855667,32.79073334,21.12143135,48.34963226,17
89.94437408,19.35655403,57.59483719,-93.76920319,44.70384979,4999.952637,-140.7021179,53.10914993,41.48386383,32.83928299,20.95375633,48.38473892,17
89.87380219,19.34716415,57.62471008,-93.89675903,44.71278763,4999.950684,-140.6794739,53.12189102,41.54084396,32.85749435,20.80548286,48.38859177,17
89.68247986,19.31611633,57.69782639,-93.93106842,44.7251358,4999.958984,-140.5856171,53.07516098,41.55537415,32.85516357,20.84157181,48.35899734,17
89.69223785,19.29387093,57.70846939,-94.08177185,44.80477905,4999.957031,-140.5079498,53.16033173,41.5152359,32.87475967,20.86743164,48.37929916,17
89.62985229,19.25490952,57.66739273,-94.08321381,44.87084198,4999.959473,-140.4845734,53.13299561,41.54455566,32.90037537,20.84382057,48.43665695,17
89.56322479,19.15206528,57.64862061,-94.13155365,44.94873428,4999.958496,-140.4909363,53.14588547,41.59939575,32.92481613,20.72574615,48.43996429,17
89.44695282,19.08886528,57.64858246,-94.11816406,45.00476456,4999.956055,-140.5985413,53.13937759,41.61484909,32.93439865,20.74879646,48.46492767,17
89.47509003,19.04269409,57.68981552,-93.98364258,45.0504837,4999.95459,-140.6159363,53.10114288,41.61501694,32.94459534,20.64076996,48.47810364,17
89.40402985,19.01984024,57.85396957,-93.93808746,45.10139465,4999.960449,-140.6543884,53.10080719,41.65700531,32.94646835,20.56067467,48.56062698,17
89.54896545,19.03194237,57.95845032,-93.79788971,45.13615417,4999.952637,-140.7625427,53.07302094,41.6902504,32.95995331,20.60089874,48.52703476,17
89.68190002,19.05550385,58.04887009,-93.68972778,45.13805008,4999.955566,-140.8966522,53.06668472,41.71435165,32.97979736,20.70478058,48.58179855,17
89.85391235,19.08898163,58.07820511,-93.56863403,45.15423203,4999.959961,-141.0015564,53.07550049,41.70050812,33.02584076,20.67936516,48.4872818,17
90.04657745,19.13820839,58.02195358,-93.44634247,45.17985153,4999.957031,-141.0120239,53.07640839,41.72079849,33.06006241,20.57929039,48.48350143,17
90.18175507,19.17975426,58.02967834,-93.32598877,45.19654465,4999.955566,-140.9823761,53.035923,41.78850555,33.08887482,20.52134514,48.37305069,17
90.04560089,19.22655296,58.08734512,-93.39662933,45.21604919,4999.964355,-141.0154114,53.0448761,41.8515625,33.10132599,20.36208534,48.41983414,17
90.09299469,19.2589283,58.05397415,-93.40736389,45.23299789,4999.951172,-140.9786835,53.04801941,41.87928009,33.10936737,20.24797058,48.37357712,17
89.99385834,19.29486847,58.03453064,-93.44004822,45.2281456,4999.953125,-141.0224152,53.03113556,41.90695572,33.11236572,20.16620255,48.35797882,17
